#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,mean,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,nodo
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T02:52:00Z,56.3421875,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T03:00:40Z,56.07848484848485,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T03:09:20Z,56.092812499999994,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T03:18:00Z,56.337878787878786,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T03:26:40Z,56.395624999999995,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T03:35:20Z,56.310909090909085,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T03:44:00Z,56.274374999999985,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T03:52:40Z,56.268787878787876,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T04:01:20Z,56.3721875,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T04:10:00Z,56.289696969696976,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T04:18:40Z,56.273750000000014,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T04:27:20Z,56.33363636363635,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T04:36:00Z,56.15281250000001,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T04:44:40Z,56.25242424242425,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T04:53:20Z,56.329375,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T05:02:00Z,56.04636363636364,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T05:10:40Z,56.12781249999999,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T05:19:20Z,56.104242424242415,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T05:28:00Z,56.10718749999999,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T05:36:40Z,56.11333333333334,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T05:45:20Z,56.12156249999999,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T05:54:00Z,56.0960606060606,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T06:02:40Z,56.10875,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T06:11:20Z,56.10696969696969,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T06:20:00Z,56.11218749999999,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T06:28:40Z,56.10090909090908,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T06:37:20Z,56.17968750000001,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T06:46:00Z,56.396060606060594,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T06:54:40Z,56.38531249999999,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T07:03:20Z,56.30696969696968,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T07:12:00Z,56.14374999999999,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T07:20:40Z,56.06393939393938,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T07:29:20Z,56.06843749999999,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T07:38:00Z,56.08212121212121,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T07:46:40Z,56.193749999999994,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T07:55:20Z,56.16545454545452,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T08:04:00Z,56.10531249999998,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T08:12:40Z,56.09393939393939,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T08:21:20Z,56.079062500000006,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T08:30:00Z,56.11424242424242,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T08:38:40Z,56.08718749999999,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T08:47:20Z,56.371212121212125,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T08:56:00Z,56.35312500000002,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T09:04:40Z,56.237575757575755,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T09:13:20Z,56.34374999999999,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T09:22:00Z,56.320606060606075,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T09:30:40Z,56.29468749999999,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T09:39:20Z,56.11333333333332,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T09:48:00Z,56.02749999999999,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T09:56:40Z,56.04636363636363,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T10:05:20Z,56.06499999999999,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T10:14:00Z,56.07757575757575,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T10:22:40Z,56.158437500000005,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T10:31:20Z,56.12212121212121,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T10:40:00Z,56.1296875,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T10:48:40Z,56.06969696969697,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T10:57:20Z,56.12375,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T11:06:00Z,56.153030303030285,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T11:14:40Z,56.18562499999999,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T11:23:20Z,56.500606060606046,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T11:32:00Z,56.09343749999999,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T11:40:40Z,56.12,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T11:49:20Z,56.084999999999994,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T11:58:00Z,56.074848484848474,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T12:06:40Z,56.0934375,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T12:15:20Z,56.09363636363636,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T12:24:00Z,56.05625,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T12:32:40Z,56.09757575757576,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T12:41:20Z,56.12125,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T12:50:00Z,56.06878787878788,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T12:58:40Z,56.0428125,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T13:07:20Z,56.04969696969697,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T13:16:00Z,56.0184375,leq,leq,11
,,2,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-29T13:24:40Z,56.02052631578947,leq,leq,11
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-27T20:58:00Z,61.18833333333334,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-27T21:50:00Z,60.57526315789474,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-27T21:58:40Z,61.98333333333333,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-27T22:07:20Z,61.12714285714286,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-27T22:16:00Z,61.547826086956526,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-27T22:24:40Z,63.879687499999996,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-27T22:33:20Z,58.09969696969697,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-27T22:42:00Z,56.95843749999999,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-27T22:50:40Z,58.67878787878788,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-27T22:59:20Z,58.5559375,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-27T23:08:00Z,58.37242424242425,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-27T23:16:40Z,57.55468749999999,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-27T23:25:20Z,60.015757575757576,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-27T23:34:00Z,62.76156249999999,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-27T23:42:40Z,60.879090909090905,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-27T23:51:20Z,62.18437500000001,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T00:00:00Z,62.170909090909085,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T00:08:40Z,61.1171875,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T00:17:20Z,58.9369696969697,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T00:26:00Z,59.555625000000006,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T00:34:40Z,58.830303030303035,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T00:43:20Z,59.639374999999994,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T00:52:00Z,62.20909090909091,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T01:00:40Z,60.89249999999999,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T01:09:20Z,62.24878787878788,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T01:18:00Z,63.64093749999999,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T01:26:40Z,65.37575757575758,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T01:35:20Z,62.59031249999999,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T01:44:00Z,63.767575757575756,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T01:52:40Z,66.97750000000002,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T02:01:20Z,63.02818181818183,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T02:10:00Z,60.79375000000002,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T02:18:40Z,61.807575757575755,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T02:27:20Z,61.16218749999999,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T02:36:00Z,60.492121212121226,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T02:44:40Z,61.856249999999996,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T02:53:20Z,61.64787878787878,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T03:02:00Z,62.03812500000001,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T03:10:40Z,62.31333333333334,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T03:19:20Z,61.70062500000001,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T03:28:00Z,61.303939393939395,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T03:36:40Z,60.88218750000001,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T03:45:20Z,62.01272727272727,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T03:54:00Z,60.44906250000001,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T04:02:40Z,58.26727272727274,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T04:11:20Z,56.5190625,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T04:20:00Z,56.41757575757576,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T04:28:40Z,56.37437500000001,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T04:37:20Z,56.38303030303032,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T04:46:00Z,56.420000000000016,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T04:54:40Z,56.3909090909091,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T05:03:20Z,56.41531250000001,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T05:12:00Z,56.400000000000006,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T05:20:40Z,56.382187500000015,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T05:29:20Z,56.39060606060609,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T05:38:00Z,56.40531250000002,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T05:46:40Z,56.39666666666667,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T05:55:20Z,56.391250000000014,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T06:04:00Z,56.432727272727284,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T06:12:40Z,56.47000000000002,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T06:21:20Z,56.45515151515154,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T06:30:00Z,56.46406250000002,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T06:38:40Z,56.41151515151516,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T06:47:20Z,56.405625,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T06:56:00Z,56.40121212121214,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T07:04:40Z,56.38500000000001,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T07:13:20Z,56.39121212121212,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T07:22:00Z,56.38906250000001,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T07:30:40Z,56.39242424242427,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T07:39:20Z,56.399375,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T07:48:00Z,56.390303030303045,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T07:56:40Z,56.40437500000002,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T08:05:20Z,56.3809090909091,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T08:14:00Z,56.3728125,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T08:22:40Z,56.37666666666667,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T08:31:20Z,56.374687499999986,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T08:40:00Z,56.373939393939395,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T08:48:40Z,56.379062499999996,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T08:57:20Z,56.61606060606061,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T09:06:00Z,56.3928125,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T09:14:40Z,56.374545454545455,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T09:23:20Z,56.364374999999995,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T09:32:00Z,56.37363636363637,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T09:40:40Z,56.37593750000001,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T09:49:20Z,56.36848484848484,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T09:58:00Z,56.3678125,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T10:06:40Z,56.38121212121212,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T10:15:20Z,56.391875000000034,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T10:24:00Z,56.417272727272746,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T10:32:40Z,56.410625,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T10:41:20Z,56.41515151515153,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T10:50:00Z,56.41500000000003,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T10:58:40Z,56.4218181818182,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T11:07:20Z,56.43812500000002,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T11:16:00Z,56.43333333333335,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T11:24:40Z,56.43187500000002,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T11:33:20Z,56.43515151515154,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T11:42:00Z,56.41562500000001,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T11:50:40Z,56.41303030303031,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T11:59:20Z,56.41718750000002,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T12:08:00Z,56.41848484848485,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T12:16:40Z,56.42375000000002,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T12:25:20Z,56.419090909090926,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T12:34:00Z,56.41656250000002,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T12:42:40Z,56.42666666666669,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T12:51:20Z,56.41843750000001,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T13:00:00Z,56.414545454545475,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T13:08:40Z,56.407187500000006,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T13:17:20Z,56.40757575757577,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T13:26:00Z,56.40093750000002,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T13:34:40Z,56.41030303030306,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T13:43:20Z,56.41375000000002,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T13:52:00Z,56.41909090909093,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T14:00:40Z,56.40343750000001,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T14:09:20Z,56.40484848484851,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T14:18:00Z,56.41500000000003,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T14:26:40Z,56.408484848484875,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T14:35:20Z,56.42406250000002,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T14:44:00Z,56.41454545454549,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T14:52:40Z,56.417187500000026,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T15:01:20Z,56.418484848484866,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T15:10:00Z,56.42156250000002,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T15:18:40Z,56.42121212121213,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T15:27:20Z,56.429375000000014,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T15:36:00Z,56.73181818181819,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T15:44:40Z,56.42906250000002,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T15:53:20Z,56.428181818181834,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T16:02:00Z,56.414062500000014,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T16:10:40Z,56.435454545454554,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T16:19:20Z,56.42250000000001,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T16:28:00Z,56.40303030303032,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T16:36:40Z,56.387812499999995,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T16:45:20Z,56.424848484848496,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T16:54:00Z,56.40937500000002,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T17:02:40Z,56.434242424242434,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T17:11:20Z,56.463750000000026,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T17:20:00Z,56.41939393939397,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T17:28:40Z,56.403750000000024,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T17:37:20Z,56.3969696969697,leq,leq,12
,,3,2025-06-27T18:00:00Z,2025-06-29T22:00:00Z,2025-06-28T17:46:00Z,56.435000000000024,leq,leq,12
